body_noCharacters,body_noFunctionWords,url_noIntLinks,body_richness,url_noLinks,url_linkText,send_noCharacters,subj_reply,send_noWords,url_nonModalHereLinks,url_noIpAddresses,body_html,url_atSymbol,body_noWords,subj_richness,url_maxNoPeriods,url_noDomains,url_ipAddress,body_verifyYourAccount,body_suspension,url_noExtLinks,url_ports,subj_verify,body_forms,script_scripts,subj_bank,subj_noWords,url_noPorts,subj_forward,subj_debit,body_noDistinctWords,script_nonModalJsLoads,script_popups,send_diffSenderReplyTo,label
203,1,0,0.133004926108,1,False,30,False,2,False,0,False,False,27,0.193548387097,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,25,False,False,False,H
1367,1,0,0.17776152158,3,False,32,False,2,False,0,False,False,243,0.157894736842,2,5,False,False,False,3,False,False,False,False,False,6,0,False,False,175,False,False,False,H
907,1,3,0.167585446527,5,False,22,False,2,False,0,False,False,152,0.205882352941,3,4,False,False,False,2,False,False,False,False,False,7,0,False,False,118,False,False,False,H
956,0,0,0.183054393305,2,False,37,True,3,False,0,False,False,175,0.210526315789,2,4,False,False,False,2,False,False,False,False,False,4,0,False,False,134,False,False,False,H
1323,2,0,0.157218442933,5,False,14,False,1,False,0,False,False,208,0.172413793103,3,4,False,False,False,5,False,False,False,False,False,5,0,False,False,146,False,False,False,H
1176,0,3,0.134353741497,4,False,37,True,3,False,0,False,False,158,0.25,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,94,False,False,False,H
1005,0,3,0.258706467662,3,False,28,True,2,False,0,False,False,260,0.208333333333,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,171,False,False,False,H
277,0,3,0.223826714801,3,False,37,True,5,False,0,False,False,62,0.263157894737,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,54,False,False,False,H
916,0,0,0.201965065502,0,False,30,False,3,False,0,True,False,185,0.0952380952381,0,2,False,False,False,0,False,False,False,False,False,2,0,False,False,122,False,False,False,H
246,0,0,0.130081300813,2,False,31,False,2,False,0,False,False,32,0.229508196721,2,4,False,False,False,2,False,False,False,False,False,14,0,False,False,32,False,False,False,H
578,0,3,0.192041522491,4,False,33,False,3,False,0,True,False,111,0.142857142857,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,84,False,False,True,H
2033,0,3,0.206591244466,4,False,31,True,3,False,0,False,False,420,0.173913043478,3,2,False,False,False,1,False,False,False,False,False,4,0,False,False,246,False,False,False,H
262,0,3,0.217557251908,3,False,23,True,2,False,0,False,False,57,0.25,1,2,False,False,False,0,False,False,False,False,False,6,0,False,False,48,False,False,False,H
914,0,0,0.17067833698,4,False,32,False,2,False,0,False,False,156,0.27027027027,2,5,False,False,False,4,False,False,False,False,False,10,0,False,False,118,False,False,False,H
148,0,0,0.0405405405405,2,False,25,False,2,False,0,False,False,6,0.333333333333,3,3,False,False,False,2,False,False,False,False,False,2,0,False,False,5,False,False,False,H
1749,0,3,0.191538021727,4,False,23,False,3,False,0,True,False,335,0.15,3,3,False,False,False,1,False,False,False,False,False,3,0,False,False,208,False,False,False,H
176,1,0,0.147727272727,1,False,34,False,2,False,0,False,False,26,0.161290322581,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,25,False,False,False,H
1059,0,3,0.208687440982,4,False,22,False,1,False,0,False,False,221,0.0333333333333,2,2,False,False,False,1,False,False,False,False,False,1,0,False,False,144,False,False,False,H
1967,0,6,0.198779867819,7,False,33,True,4,False,0,False,False,391,0.181818181818,2,3,False,False,False,1,False,False,False,False,False,8,0,False,False,237,False,False,False,H
1459,3,0,0.165181631254,3,False,36,True,3,False,0,True,False,241,0.21875,2,4,False,False,False,3,False,False,False,False,False,7,0,False,False,165,False,False,False,H
811,1,1,0.234278668311,1,False,29,True,3,False,0,False,False,190,0.181818181818,3,2,False,False,False,0,False,False,False,False,False,4,0,False,False,137,False,False,False,H
1238,0,3,0.208400646204,4,False,31,True,3,False,0,True,False,258,0.214285714286,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,158,False,False,True,H
251,0,3,0.163346613546,5,False,29,False,3,False,0,True,False,41,0.217391304348,4,3,False,False,False,2,False,False,False,False,False,10,0,False,False,37,False,False,False,H
324,1,0,0.179012345679,1,False,32,True,3,False,0,False,False,58,0.222222222222,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,54,False,False,False,H
481,0,4,0.116424116424,6,False,36,True,3,False,0,False,False,56,0.210526315789,3,4,False,False,False,2,False,False,False,False,False,4,0,False,False,53,False,False,False,H
179,1,0,0.145251396648,1,False,34,False,2,False,0,False,False,26,0.194444444444,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,25,False,False,False,H
706,0,3,0.154390934844,5,False,27,True,2,False,0,False,False,109,0.173913043478,2,4,False,False,False,2,False,False,False,False,False,8,0,False,False,90,False,False,False,H
1506,0,6,0.17197875166,8,False,37,True,3,False,0,True,False,259,0.238095238095,2,2,False,False,False,2,False,False,False,False,False,5,0,False,False,171,False,False,False,H
251,0,0,0.107569721116,2,False,34,False,2,False,0,False,False,27,0.142857142857,3,4,False,False,False,2,False,False,False,False,False,1,0,False,False,26,False,False,False,H
741,1,0,0.137651821862,4,False,14,False,1,False,0,False,False,102,0.161290322581,3,3,False,False,False,4,False,False,False,False,False,5,0,False,False,73,False,False,False,H
2014,1,3,0.213008937438,3,False,30,True,3,False,0,False,False,429,0.209302325581,1,2,False,False,False,0,False,False,False,False,False,9,0,False,False,266,False,False,False,H
2200,1,3,0.196363636364,5,False,35,True,3,False,0,True,False,432,0.222222222222,3,4,False,False,False,2,False,False,False,False,False,6,0,False,False,261,False,False,False,H
514,1,3,0.227626459144,3,False,32,True,3,False,0,False,False,117,0.263157894737,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,83,False,False,False,H
314,0,0,0.136942675159,2,False,31,False,2,False,0,False,False,43,0.206349206349,3,4,False,False,False,2,False,False,False,False,False,13,0,False,False,39,False,False,False,H
634,2,0,0.149842271293,3,False,29,True,3,False,0,False,False,95,0.159090909091,3,4,False,False,False,3,False,False,False,False,False,7,0,False,False,76,False,False,False,H
974,1,3,0.166324435318,5,False,34,True,3,False,0,False,False,162,0.222222222222,3,4,False,False,False,2,False,False,False,False,False,6,0,False,False,120,False,False,False,H
2888,0,3,0.214681440443,6,False,32,True,4,False,0,False,False,620,0.206896551724,1,3,False,False,False,3,False,False,False,False,False,6,0,False,False,362,False,False,False,H
235,1,0,0.136170212766,1,False,30,False,2,False,0,False,False,32,0.2,2,3,False,False,False,1,False,False,False,False,False,9,0,False,False,31,False,False,False,H
3368,1,3,0.140736342043,14,False,28,True,3,False,0,True,False,474,0.2,2,4,False,False,False,11,False,False,False,False,False,9,0,False,False,267,False,False,True,H
836,0,3,0.216507177033,4,False,28,True,3,False,0,True,False,181,0.206896551724,3,3,False,False,False,1,False,False,False,False,False,6,0,False,False,120,False,False,False,H
402,0,3,0.129353233831,4,False,51,True,5,False,0,False,False,52,0.285714285714,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,45,False,False,True,H
515,0,0,0.145631067961,3,False,32,False,2,False,0,False,False,75,0.125,2,5,False,False,False,3,False,False,False,False,False,4,0,False,False,64,False,False,False,H
165,1,0,0.163636363636,1,False,34,False,2,False,0,False,False,27,0.153846153846,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,26,False,False,False,H
571,0,3,0.185639229422,4,False,27,True,3,False,0,False,True,106,0.194444444444,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,90,False,False,False,H
561,1,0,0.160427807487,1,False,31,False,2,False,0,False,False,90,0.147058823529,2,3,False,False,False,1,False,False,False,False,False,10,0,False,False,70,False,False,False,H
2992,3,0,0.220588235294,0,False,30,False,3,False,0,True,False,660,0.133333333333,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,261,False,False,False,H
428,0,3,0.219626168224,3,False,31,True,3,False,0,False,False,94,0.169811320755,1,1,False,False,False,0,False,False,False,False,False,9,0,False,False,68,False,False,False,H
223,1,0,0.156950672646,1,False,30,False,2,False,0,False,False,35,0.138888888889,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,33,False,False,False,H
424,0,3,0.103773584906,5,False,33,False,3,False,0,False,False,44,0.0833333333333,2,4,False,False,False,2,False,False,False,False,False,2,0,False,False,41,False,False,False,H
1279,1,3,0.205629397967,4,False,34,True,4,False,0,False,False,263,0.114285714286,2,2,False,False,False,1,False,False,False,False,False,4,0,False,False,189,False,False,False,H
320,0,5,0.075,5,False,34,False,3,False,0,True,False,24,0.173076923077,2,2,False,False,False,0,False,False,False,False,False,9,0,False,False,17,False,False,True,H
393,0,3,0.236641221374,3,False,40,True,4,False,0,False,False,93,0.1875,1,2,False,False,False,0,False,False,False,False,False,3,0,False,False,76,False,False,False,H
2255,0,3,0.212860310421,5,False,34,True,4,False,0,True,False,480,0.222222222222,2,3,False,False,False,2,False,False,False,False,False,8,0,False,False,266,False,False,False,H
416,0,3,0.15625,4,False,35,True,3,False,0,True,False,65,0.241379310345,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,55,False,False,True,H
1626,0,0,0.226322263223,0,False,30,False,3,False,0,False,False,368,0.185185185185,0,2,False,False,False,0,False,False,False,False,False,5,0,False,False,229,False,False,False,H
1059,0,3,0.214353163362,3,False,33,True,3,False,0,False,False,227,0.235294117647,1,2,False,False,False,0,False,False,False,False,False,12,0,False,False,153,False,False,False,H
466,0,0,0.203862660944,0,False,29,False,3,False,0,False,False,95,0.15625,0,2,False,False,False,0,False,False,False,False,False,10,0,False,False,74,False,False,False,H
1028,1,0,0.162451361868,4,False,39,True,3,False,0,True,False,167,0.205128205128,4,5,False,False,False,4,False,False,False,False,False,8,0,False,False,123,False,False,True,H
1139,0,5,0.194907813872,6,False,36,True,4,False,0,True,False,222,0.204545454545,2,2,False,False,False,1,False,False,False,False,False,9,0,False,False,163,False,False,False,H
444,0,3,0.150900900901,4,False,21,True,1,False,0,False,False,67,0.206896551724,1,3,False,False,False,1,False,False,False,False,False,6,0,False,False,53,False,False,False,H
284,0,0,0.154929577465,1,False,29,False,2,False,0,False,False,44,0.25,3,3,False,False,False,1,False,False,False,False,False,2,0,False,False,43,False,False,False,H
303,0,3,0.221122112211,3,False,28,True,3,False,0,False,False,67,0.172413793103,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,55,False,False,False,H
870,2,3,0.201149425287,4,False,27,True,4,False,0,False,False,175,0.163265306122,2,1,False,False,False,1,False,False,False,False,False,8,0,False,False,132,False,False,False,H
515,1,3,0.223300970874,3,False,27,True,3,False,0,False,False,115,0.194444444444,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,89,False,False,False,H
187,1,0,0.128342245989,1,False,30,False,2,False,0,False,False,24,0.178571428571,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,24,False,False,False,H
161,0,3,0.254658385093,3,False,37,True,5,False,0,False,False,41,0.204545454545,1,2,False,False,False,0,False,False,False,False,False,9,0,False,False,37,False,False,False,H
176,1,0,0.147727272727,1,False,34,False,2,False,0,False,False,26,0.15625,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,25,False,False,False,H
350,0,3,0.234285714286,3,False,30,True,3,False,0,False,False,82,0.142857142857,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,65,False,False,False,H
522,0,0,0.128352490421,4,False,32,False,2,False,0,False,False,67,0.148148148148,3,6,False,False,False,4,False,False,False,False,False,4,0,False,False,60,False,False,False,H
608,0,4,0.118421052632,6,False,29,True,3,False,0,False,False,72,0.179487179487,3,4,False,False,False,2,False,False,False,False,False,7,0,False,False,60,False,False,False,H
824,0,0,0.21359223301,0,False,30,True,3,False,0,False,False,176,0.145161290323,0,2,False,False,False,0,False,False,False,False,False,9,0,False,False,118,False,False,False,H
4000,0,4,0.1605,5,False,38,True,3,False,0,True,False,642,0.217391304348,2,2,False,False,False,1,False,False,False,False,False,5,0,False,False,348,False,False,True,H
2300,0,3,0.214347826087,3,False,31,True,3,False,0,False,False,493,0.15,1,1,False,False,False,0,False,False,False,False,False,3,0,False,False,266,False,False,False,H
236,0,0,0.114406779661,2,False,31,False,2,False,0,False,False,27,0.225806451613,2,4,False,False,False,2,False,False,False,False,False,14,0,False,False,26,False,False,False,H
249,0,0,0.176706827309,1,False,29,False,2,False,0,False,False,44,0.166666666667,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,37,False,False,False,H
929,0,0,0.230355220667,1,False,32,False,4,False,0,False,False,214,0.0952380952381,2,2,False,False,False,1,False,False,False,False,False,2,0,False,False,143,False,False,False,H
477,0,3,0.203354297694,4,False,28,False,2,False,0,False,False,97,0.133333333333,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,79,False,False,False,H
1346,1,0,0.166419019316,2,False,27,False,3,False,0,False,False,224,0.159090909091,4,4,False,False,False,2,False,False,False,False,False,7,0,False,False,160,False,False,True,H
413,1,0,0.188861985472,1,False,32,True,3,False,0,False,False,78,0.218181818182,2,3,False,False,False,1,False,False,False,False,False,12,0,False,False,68,False,False,False,H
1053,0,0,0.224121557455,0,False,30,False,3,False,0,True,False,236,0.111111111111,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,169,False,False,False,H
341,0,0,0.129032258065,2,False,34,False,2,False,0,False,False,44,0.1875,2,4,False,False,False,2,False,False,False,False,False,3,0,False,False,38,False,False,False,H
194,0,0,0.247422680412,0,False,30,False,3,False,0,True,False,48,0.111111111111,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,42,False,False,False,H
647,0,3,0.173106646059,4,False,23,False,3,False,0,False,False,112,0.205882352941,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,94,False,False,True,H
435,0,3,0.232183908046,4,False,30,True,3,False,0,False,False,101,0.2,1,3,False,False,False,1,False,False,False,False,False,2,0,False,False,74,False,False,False,H
162,1,0,0.16049382716,1,False,34,False,2,False,0,False,False,26,0.15,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,26,False,False,False,H
1007,0,3,0.215491559086,4,False,40,False,4,False,0,False,False,217,0.2,1,2,False,False,False,1,False,False,False,False,False,3,0,False,False,147,False,False,False,H
1785,1,0,0.137254901961,9,False,14,False,1,False,0,False,False,245,0.172413793103,3,4,False,False,False,9,False,False,False,False,False,5,0,False,False,158,False,False,False,H
483,0,3,0.134575569358,5,False,27,False,3,False,0,True,False,65,0.0526315789474,2,4,False,False,False,2,False,False,False,False,False,1,0,False,False,60,False,False,True,H
95,1,0,0.0526315789474,1,False,26,False,2,False,0,False,False,5,0.208333333333,2,3,False,False,False,1,False,False,False,False,False,10,0,False,False,5,False,False,False,H
1193,0,3,0.167644593462,4,False,33,False,3,False,0,False,False,200,0.277777777778,3,3,False,False,False,1,False,False,False,False,False,5,0,False,False,148,False,False,False,H
1166,0,3,0.214408233276,3,False,28,True,3,False,0,False,False,250,0.263157894737,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,163,False,False,False,H
