body_forms,body_html,body_noCharacters,body_noDistinctWords,body_noFunctionWords,body_noWords,body_richness,body_suspension,body_verifyYourAccount,script_javaScript,script_noOnClickEvents,script_nonModalJsLoads,script_popups,script_scripts,script_statusChange,send_diffSenderReplyTo,send_noCharacters,send_noWords,send_nonModalSenderDomain,subj_bank,subj_debit,subj_forward,subj_noCharacters,subj_noWords,subj_reply,subj_richness,subj_verify,url_atSymbol,url_ipAddress,url_linkText,url_maxNoPeriods,url_noDomains,url_noExtLinks,url_noImgLinks,url_noIntLinks,url_noIpAddresses,url_noLinks,url_noPorts,url_nonModalHereLinks,url_ports,label
False,True,15500,296,3,1118,0.07212903225806451,False,False,False,0,False,False,False,False,False,27,1,True,False,False,False,48,14,False,0.2916666666666667,False,True,False,True,3,6,4,1,3,0,7,0,False,False,P
False,False,29824,387,0,388,0.013009656652360514,False,False,False,0,False,False,False,False,False,32,2,False,True,False,False,43,10,False,0.23255813953488372,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,False,592,76,4,101,0.17060810810810811,False,False,False,0,False,False,False,False,False,31,3,True,False,False,False,6,1,False,0.16666666666666666,False,False,False,False,3,3,1,0,0,0,1,0,False,False,P
False,True,12685,340,8,946,0.07457627118644068,False,True,False,0,False,False,False,False,False,28,2,True,False,False,False,29,5,False,0.1724137931034483,False,False,False,False,3,7,12,4,8,0,20,0,False,False,P
False,True,692,49,6,59,0.08526011560693642,False,False,False,0,False,False,False,False,False,32,3,True,False,False,False,15,2,False,0.13333333333333333,False,False,False,True,3,4,2,0,0,0,2,0,False,False,P
False,True,3896,220,3,405,0.10395277207392196,False,False,False,0,False,False,False,False,False,35,2,True,False,False,False,18,3,False,0.16666666666666666,False,False,False,False,1,4,2,0,2,0,4,0,True,False,P
False,True,7693,226,0,303,0.03938645521903029,False,False,False,0,False,False,False,False,False,40,2,True,False,False,False,39,4,False,0.10256410256410256,False,False,False,False,1,3,1,0,1,0,2,0,False,False,P
False,True,1078,57,10,79,0.07328385899814471,False,False,False,0,False,False,False,False,True,36,2,True,False,False,False,11,2,False,0.18181818181818182,False,False,False,False,3,4,6,0,2,0,8,0,False,False,P
False,True,38553,820,9,1296,0.03361606100692553,True,False,False,0,False,False,False,False,False,32,2,True,False,False,False,52,6,False,0.11538461538461539,False,True,False,True,4,7,11,14,10,0,21,0,False,False,P
False,True,3895,216,6,367,0.09422336328626445,False,False,False,0,False,False,False,False,False,42,3,True,False,False,False,61,11,False,0.18032786885245902,False,True,False,False,3,9,8,2,2,0,10,0,False,False,P
False,False,0,0,0,0,0,False,False,False,0,False,False,False,False,False,32,2,False,False,False,False,53,6,False,0.11320754716981132,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,1115,76,6,119,0.10672645739910314,False,False,False,0,False,False,False,False,False,40,3,True,False,False,False,30,4,False,0.13333333333333333,False,False,False,True,2,3,1,0,1,0,2,0,False,False,P
False,True,12583,441,5,949,0.07541921640308352,False,True,False,0,False,False,False,False,False,27,4,True,False,False,False,17,2,False,0.11764705882352941,False,False,False,False,0,3,1,0,1,0,2,0,False,False,P
False,True,57674,752,0,752,0.013038804313902278,False,False,False,0,False,False,False,False,False,6,1,True,False,False,False,14,2,False,0.14285714285714285,False,False,False,False,0,1,0,0,2,0,2,0,False,False,P
False,True,6456,259,6,647,0.10021685254027261,False,False,False,0,False,False,False,False,False,33,3,True,False,False,False,13,2,False,0.15384615384615385,False,False,False,True,3,3,1,0,1,0,2,0,False,False,P
False,True,3027,269,7,348,0.11496531219028741,False,False,False,0,False,False,False,False,False,48,3,True,False,False,False,25,4,False,0.16,False,False,False,True,2,4,2,0,2,0,4,0,True,False,P
False,True,8183,321,12,861,0.10521813515825491,False,False,False,0,False,False,False,False,False,41,3,False,False,False,False,20,2,False,0.1,False,False,False,True,0,2,0,0,2,0,2,0,True,False,P
False,True,6071,345,6,681,0.11217262394992587,False,False,False,0,False,False,False,False,False,35,3,False,False,False,False,14,2,False,0.14285714285714285,False,False,False,False,0,2,0,1,1,0,1,0,False,False,P
False,True,28521,668,33,2164,0.07587391746432454,False,False,False,0,False,False,False,False,False,36,2,True,False,False,False,29,5,False,0.1724137931034483,False,False,False,True,3,7,6,1,2,0,8,0,False,False,P
False,True,3653,235,5,487,0.13331508349301943,False,False,False,0,False,False,False,False,False,38,3,True,False,False,False,31,4,False,0.12903225806451613,False,True,False,False,2,3,2,0,3,0,5,0,False,False,P
False,True,817,58,4,74,0.09057527539779682,False,False,False,0,False,False,False,False,True,60,2,True,False,False,False,14,2,False,0.14285714285714285,False,True,False,False,4,4,2,0,1,0,3,0,False,False,P
False,False,0,0,0,0,0,False,False,False,0,False,False,False,False,False,32,2,False,False,False,False,43,6,False,0.13953488372093023,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,6524,240,13,419,0.06422440220723483,False,False,False,0,False,False,False,False,False,36,2,True,False,False,False,19,3,False,0.15789473684210525,False,False,False,True,1,5,3,0,4,0,7,0,True,False,P
False,True,11705,388,18,738,0.06304997864160615,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,43,5,False,0.11627906976744186,False,False,False,True,4,12,23,5,8,0,31,0,False,False,P
False,True,170803,2090,68,2228,0.013044267372352945,False,False,False,0,False,True,True,False,False,32,4,True,True,False,False,46,8,False,0.17391304347826086,False,False,False,False,3,2,0,0,5,0,5,0,False,False,P
True,True,69877,2094,104,5187,0.0742304334759649,False,False,False,3,True,True,True,False,False,28,2,True,False,False,False,30,3,False,0.1,False,False,False,False,4,19,180,2,151,0,331,0,False,False,P
False,False,29414,382,0,382,0.012987012987012988,False,False,False,0,False,False,False,False,False,26,2,False,False,False,False,48,8,False,0.16666666666666666,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,10814,364,2,802,0.07416312187904568,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,33,6,False,0.18181818181818182,False,True,False,False,4,6,8,10,8,0,16,0,False,False,P
False,True,2198,168,6,322,0.1464968152866242,False,False,False,0,False,False,False,False,False,38,3,True,False,False,False,18,3,False,0.16666666666666666,False,False,False,False,2,3,2,0,1,0,3,0,False,False,P
False,True,2669,122,1,155,0.05807418508804796,False,False,False,0,False,False,False,False,False,25,3,True,False,False,False,4,1,False,0.25,False,False,False,False,1,3,1,0,1,0,2,0,False,False,P
False,True,1344,115,3,152,0.1130952380952381,False,False,False,0,False,False,False,False,False,35,2,True,False,False,False,22,4,False,0.18181818181818182,False,False,False,True,2,2,1,0,0,0,1,0,False,False,P
False,True,5128,202,6,517,0.10081903276131045,False,False,False,0,False,False,False,False,False,58,4,True,False,False,False,23,2,False,0.08695652173913043,False,False,False,True,2,3,1,0,1,0,2,0,False,False,P
False,False,841,12,0,12,0.014268727705112961,False,False,False,0,False,False,False,False,False,48,4,False,False,False,False,23,5,False,0.21739130434782608,False,False,False,False,0,1,0,0,0,0,0,0,False,False,P
False,True,6030,87,0,89,0.014759535655058043,False,False,False,0,False,False,False,False,False,35,3,True,False,False,False,20,4,False,0.2,False,False,False,False,2,2,0,0,1,0,1,0,False,False,P
False,True,6068,344,6,680,0.11206328279499012,False,False,False,0,False,False,False,False,False,17,2,False,False,False,False,18,3,False,0.16666666666666666,False,False,False,True,0,2,0,1,1,0,1,0,True,False,P
False,True,1009,67,8,84,0.08325074331020813,False,False,False,0,False,False,False,False,False,45,3,True,False,False,False,22,4,False,0.18181818181818182,False,False,False,True,2,4,2,0,1,0,3,0,False,False,P
False,True,4189,271,25,417,0.09954643112914777,False,False,False,0,False,False,False,False,False,47,2,True,True,False,False,19,3,False,0.15789473684210525,True,False,True,True,5,6,4,2,1,1,5,0,False,False,P
False,True,702,52,4,64,0.09116809116809117,False,False,False,0,False,False,False,False,False,45,3,True,False,False,False,30,5,False,0.16666666666666666,False,False,False,True,2,3,2,0,1,0,3,0,False,False,P
False,False,29593,386,0,386,0.013043625181630792,False,False,False,0,False,False,False,False,False,33,2,False,False,False,False,40,9,False,0.225,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
True,True,69877,2094,104,5187,0.0742304334759649,False,False,False,3,True,True,True,False,False,28,2,True,False,False,False,30,3,False,0.1,False,False,False,False,4,19,180,2,151,0,331,0,False,False,P
False,True,10999,408,14,1167,0.10610055459587235,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,41,7,False,0.17073170731707318,False,False,False,True,4,9,13,9,5,0,18,0,False,False,P
False,False,145,23,0,23,0.15862068965517243,False,False,False,0,False,False,False,False,False,20,1,True,False,False,False,17,2,False,0.11764705882352941,False,False,False,False,1,3,1,0,0,0,1,0,False,False,P
False,True,183,26,2,32,0.17486338797814208,False,False,False,0,False,False,False,False,False,36,4,True,False,False,False,18,3,True,0.16666666666666666,False,False,False,False,1,3,1,0,0,0,1,0,False,False,P
False,True,6937,260,0,512,0.07380712123396281,False,False,False,0,False,False,False,False,False,40,3,True,False,False,False,47,6,False,0.1276595744680851,False,False,False,False,2,3,2,0,3,0,5,0,False,False,P
False,True,3927,219,3,405,0.10313216195569137,False,False,False,0,False,False,False,False,False,28,3,True,False,False,False,63,10,False,0.15873015873015872,False,False,False,False,0,4,2,0,2,0,4,0,True,False,P
False,False,193,30,1,34,0.17616580310880828,False,False,False,0,False,False,False,False,False,40,3,True,False,False,False,11,2,False,0.18181818181818182,False,False,False,False,1,3,1,0,0,0,1,0,False,False,P
False,True,121571,1583,1,1585,0.013037648781370557,False,False,False,0,False,False,False,False,False,29,2,False,False,False,False,22,3,False,0.13636363636363635,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,False,31226,408,0,408,0.013066034714660859,False,False,False,0,False,False,False,False,False,32,2,False,False,False,False,53,6,False,0.11320754716981132,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,16725,484,3,944,0.0564424514200299,True,False,False,0,False,False,False,False,False,32,2,True,False,False,False,48,5,False,0.10416666666666667,False,True,False,False,4,7,11,13,10,0,21,0,False,False,P
False,True,4929,211,2,324,0.06573341448569689,False,False,False,0,False,False,False,False,False,30,3,True,False,False,False,27,6,False,0.2222222222222222,False,False,False,False,2,5,3,0,3,0,6,0,False,False,P
False,False,24217,324,0,332,0.01370937770987323,False,False,False,0,False,False,False,False,True,41,3,False,False,False,False,11,1,False,0.09090909090909091,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,434,18,0,19,0.04377880184331797,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,36,6,False,0.16666666666666666,False,False,False,False,3,4,2,1,0,0,2,0,False,False,P
False,True,2134,143,4,270,0.12652296157450796,False,False,False,0,False,False,False,False,False,20,3,True,False,False,False,53,9,False,0.16981132075471697,False,True,False,False,3,4,4,1,1,0,5,0,False,False,P
False,True,13947,362,2,1448,0.10382161038216103,False,False,False,0,False,False,False,False,False,35,3,True,False,False,False,34,5,False,0.14705882352941177,False,False,False,False,3,4,2,0,1,0,3,0,False,False,P
False,True,1478,114,4,175,0.11840324763193505,False,False,False,0,False,False,False,False,False,43,3,True,False,False,False,28,5,True,0.17857142857142858,False,False,False,False,2,4,2,0,1,0,3,0,False,False,P
False,True,13814,485,10,788,0.05704357897784856,False,False,False,0,False,False,False,False,False,31,1,True,False,False,False,11,2,False,0.18181818181818182,False,False,False,False,2,5,8,10,8,0,16,0,False,False,P
False,True,2965,158,9,252,0.08499156829679595,False,False,False,0,False,False,False,False,False,9,2,True,False,False,False,22,3,False,0.13636363636363635,False,False,False,False,2,2,1,0,2,0,3,1,False,False,P
False,True,10901,241,7,408,0.03742775892119989,False,False,False,0,False,False,False,False,False,48,2,True,True,False,False,40,8,False,0.2,False,False,False,False,2,3,1,2,1,0,2,0,False,False,P
False,True,3859,127,0,316,0.08188649909302928,False,False,False,0,False,False,False,False,False,14,3,True,False,False,False,29,4,False,0.13793103448275862,False,True,False,False,2,3,3,0,1,0,4,0,False,False,P
False,True,586,36,0,37,0.06313993174061433,False,False,False,0,False,False,False,False,False,28,2,True,False,False,False,35,5,False,0.14285714285714285,False,False,False,True,3,4,2,1,1,0,3,0,False,False,P
False,True,8642,280,5,413,0.04778986345753298,False,True,False,0,False,False,False,False,False,53,2,True,True,False,False,46,8,False,0.17391304347826086,False,False,False,False,3,4,7,6,7,0,14,0,False,False,P
False,True,38513,820,9,1296,0.03365097499545608,True,False,False,0,False,False,False,False,False,32,2,True,False,False,False,54,7,False,0.12962962962962962,False,True,False,True,4,7,11,14,10,0,21,0,False,False,P
False,True,13634,545,53,1572,0.11529998533079067,False,True,False,0,False,False,False,False,False,47,4,True,True,False,False,53,10,False,0.18867924528301888,False,False,False,False,4,6,4,4,10,0,14,0,False,False,P
False,True,15466,449,7,1096,0.07086512349670245,False,False,False,0,False,False,False,False,False,30,2,True,False,False,False,29,5,False,0.1724137931034483,False,False,False,True,3,8,7,8,5,0,12,0,False,False,P
False,True,25571,464,6,1220,0.04771029682061711,False,False,False,0,False,False,False,False,False,45,2,True,False,False,False,22,5,False,0.22727272727272727,False,True,False,True,4,6,10,2,9,0,19,0,False,False,P
False,True,1153,68,5,103,0.08933217692974849,False,False,False,0,False,False,False,False,False,37,3,True,False,False,False,17,3,False,0.17647058823529413,False,False,False,False,2,3,2,0,1,0,3,0,False,False,P
False,True,10803,386,12,1135,0.10506340831250578,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,29,5,False,0.1724137931034483,False,False,False,True,4,9,13,9,5,0,18,0,False,False,P
False,True,3895,216,6,367,0.09422336328626445,False,False,False,0,False,False,False,False,False,42,3,True,False,False,False,61,11,False,0.18032786885245902,False,True,False,False,3,9,8,2,2,0,10,0,False,False,P
False,True,2300,176,8,340,0.14782608695652175,False,False,False,0,False,False,False,False,False,45,3,True,False,False,False,25,4,False,0.16,False,False,False,False,2,4,2,0,1,0,3,0,False,False,P
False,True,2315,169,7,326,0.1408207343412527,False,False,False,0,False,False,False,False,False,43,3,True,False,False,False,26,3,False,0.11538461538461539,False,False,False,False,2,3,2,0,1,0,3,0,False,False,P
False,True,304,33,0,33,0.10855263157894737,False,False,False,0,False,False,False,False,False,39,3,True,False,False,False,16,2,False,0.125,False,False,False,False,1,3,1,1,0,0,1,0,False,False,P
False,True,13034,284,2,1308,0.10035292312413688,False,False,False,0,False,False,False,False,True,30,2,True,False,False,False,40,8,False,0.2,False,True,False,True,2,3,1,0,1,0,2,0,False,False,P
False,True,2013,131,4,233,0.11574764033780427,False,False,False,0,False,False,False,False,True,30,3,True,False,False,False,15,2,False,0.13333333333333333,False,False,False,True,1,3,1,0,2,0,3,0,False,False,P
False,True,86961,1106,0,1136,0.01306332723864721,False,False,False,0,False,False,False,False,False,27,2,False,False,False,False,34,6,False,0.17647058823529413,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,4534,225,8,460,0.10145566828407587,False,False,False,0,False,False,False,False,False,35,3,True,False,False,False,12,2,False,0.16666666666666666,False,False,False,False,2,2,1,0,2,0,3,0,False,False,P
False,True,17582,509,11,875,0.04976680696166534,False,False,False,0,False,False,False,False,False,49,1,True,False,False,False,55,9,False,0.16363636363636364,False,True,False,True,4,13,36,10,14,0,50,0,False,False,P
